NAME,YEAR,TOTAL_VISITORS_YEAR,Problem_With_Counter,MONTH,MONTH_NUMBER,VISITOR_COUNT
Chicago Lawn  ,2013,87997,False,NOV,11,7294
Chicago Lawn  ,2013,87997,False,DEC,12,6333
Chinatown ,2013,235057,False,JAN,1,18520
Chinatown ,2013,235057,False,FEB,2,15389
Chinatown ,2013,235057,False,MAR,3,19276
Chinatown ,2013,235057,False,APR,4,21200
Chinatown ,2013,235057,False,MAY,5,21082
Chinatown ,2013,235057,False,JUN,6,20566
Chinatown ,2013,235057,False,JUL,7,21921
Chinatown ,2013,235057,False,AUG,8,21665
Chinatown ,2013,235057,False,SEP,9,19131
Chinatown ,2013,235057,False,OCT,10,21401
Chinatown ,2013,235057,False,NOV,11,18844
Chinatown ,2013,235057,False,DEC,12,16062
Clearing,2013,85359,True,JAN,1,7150
Clearing,2013,85359,True,FEB,2,6865
Clearing,2013,85359,True,MAR,3,8168
Clearing,2013,85359,True,APR,4,7952
Clearing,2013,85359,True,MAY,5,6994
Clearing,2013,85359,True,JUN,6,7858
Clearing,2013,85359,True,JUL,7,9391
Clearing,2013,85359,True,AUG,8,5546
Clearing,2013,85359,True,SEP,9,7104
Clearing,2013,85359,True,OCT,10,7378
Clearing,2013,85359,True,NOV,11,6403
Clearing,2013,85359,True,DEC,12,4550
Coleman,2013,108949,True,JAN,1,8786
Coleman,2013,108949,True,FEB,2,7336
Coleman,2013,108949,True,MAR,3,8423
Coleman,2013,108949,True,APR,4,8262
Coleman,2013,108949,True,MAY,5,8148
Coleman,2013,108949,True,JUN,6,8363
Coleman,2013,108949,True,JUL,7,9597
Coleman,2013,108949,True,AUG,8,11614
Coleman,2013,108949,True,SEP,9,9480
Coleman,2013,108949,True,OCT,10,11592
Coleman,2013,108949,True,NOV,11,8998
Coleman,2013,108949,True,DEC,12,8350
"Daley, Richard J.-Bridgeport",2013,97447,False,JAN,1,8300
"Daley, Richard J.-Bridgeport",2013,97447,False,FEB,2,6585
"Daley, Richard J.-Bridgeport",2013,97447,False,MAR,3,8041
"Daley, Richard J.-Bridgeport",2013,97447,False,APR,4,8120
"Daley, Richard J.-Bridgeport",2013,97447,False,MAY,5,7676
"Daley, Richard J.-Bridgeport",2013,97447,False,JUN,6,8232
"Daley, Richard J.-Bridgeport",2013,97447,False,JUL,7,9308
"Daley, Richard J.-Bridgeport",2013,97447,False,AUG,8,9776
"Daley, Richard J.-Bridgeport",2013,97447,False,SEP,9,8026
"Daley, Richard J.-Bridgeport",2013,97447,False,OCT,10,8796
"Daley, Richard J.-Bridgeport",2013,97447,False,NOV,11,7976
"Daley, Richard J.-Bridgeport",2013,97447,False,DEC,12,6611
"Daley, Richard M.-W Humboldt",2013,160754,True,JAN,1,13762
"Daley, Richard M.-W Humboldt",2013,160754,True,FEB,2,11076
"Daley, Richard M.-W Humboldt",2013,160754,True,MAR,3,13057
"Daley, Richard M.-W Humboldt",2013,160754,True,APR,4,14380
"Daley, Richard M.-W Humboldt",2013,160754,True,MAY,5,12661
"Daley, Richard M.-W Humboldt",2013,160754,True,JUN,6,13987
"Daley, Richard M.-W Humboldt",2013,160754,True,JUL,7,14424
"Daley, Richard M.-W Humboldt",2013,160754,True,AUG,8,17122
"Daley, Richard M.-W Humboldt",2013,160754,True,SEP,9,13121
"Daley, Richard M.-W Humboldt",2013,160754,True,OCT,10,13781
"Daley, Richard M.-W Humboldt",2013,160754,True,NOV,11,12295
"Daley, Richard M.-W Humboldt",2013,160754,True,DEC,12,11088
Douglass  ,2013,117124,False,JAN,1,8937
Douglass  ,2013,117124,False,FEB,2,7331
Douglass  ,2013,117124,False,MAR,3,8540
Douglass  ,2013,117124,False,APR,4,8723
Douglass  ,2013,117124,False,MAY,5,8177
Douglass  ,2013,117124,False,JUN,6,8764
Douglass  ,2013,117124,False,JUL,7,10741
Douglass  ,2013,117124,False,AUG,8,11956
Douglass  ,2013,117124,False,SEP,9,10794
Douglass  ,2013,117124,False,OCT,10,11357
Douglass  ,2013,117124,False,NOV,11,11432
Douglass  ,2013,117124,False,DEC,12,10372
Dunning,2013,147673,True,JAN,1,10272
Dunning,2013,147673,True,FEB,2,9304
Dunning,2013,147673,True,MAR,3,9803
Dunning,2013,147673,True,APR,4,12252
Dunning,2013,147673,True,MAY,5,13511
Dunning,2013,147673,True,JUN,6,14474
Dunning,2013,147673,True,JUL,7,12151
Dunning,2013,147673,True,AUG,8,12761
Dunning,2013,147673,True,SEP,9,14654
Dunning,2013,147673,True,OCT,10,16565
Dunning,2013,147673,True,NOV,11,11395
Dunning,2013,147673,True,DEC,12,10531
Edgebrook ,2013,103175,False,JAN,1,8365
Edgebrook ,2013,103175,False,FEB,2,7472
Edgebrook ,2013,103175,False,MAR,3,9105
Edgebrook ,2013,103175,False,APR,4,8917
Edgebrook ,2013,103175,False,MAY,5,8129
Edgebrook ,2013,103175,False,JUN,6,9042
Edgebrook ,2013,103175,False,JUL,7,10420
Edgebrook ,2013,103175,False,AUG,8,9116
Edgebrook ,2013,103175,False,SEP,9,8285
Edgebrook ,2013,103175,False,OCT,10,9015
Edgebrook ,2013,103175,False,NOV,11,8096
Edgebrook ,2013,103175,False,DEC,12,7213
Edgewater  ,2013,125575,False,JAN,1,0
Edgewater  ,2013,125575,False,FEB,2,0
Edgewater  ,2013,125575,False,MAR,3,0
Edgewater  ,2013,125575,False,APR,4,0
Edgewater  ,2013,125575,False,MAY,5,0
Edgewater  ,2013,125575,False,JUN,6,8865
Edgewater  ,2013,125575,False,JUL,7,23548
Edgewater  ,2013,125575,False,AUG,8,21361
Edgewater  ,2013,125575,False,SEP,9,18809
Edgewater  ,2013,125575,False,OCT,10,20979
Edgewater  ,2013,125575,False,NOV,11,17529
Edgewater  ,2013,125575,False,DEC,12,14484
Gage Park ,2013,55339,False,JAN,1,4186
Gage Park ,2013,55339,False,FEB,2,4038
Gage Park ,2013,55339,False,MAR,3,4459
Gage Park ,2013,55339,False,APR,4,4735
Gage Park ,2013,55339,False,MAY,5,4422
Gage Park ,2013,55339,False,JUN,6,4534
Gage Park ,2013,55339,False,JUL,7,5465
Gage Park ,2013,55339,False,AUG,8,5214
Gage Park ,2013,55339,False,SEP,9,4412
Gage Park ,2013,55339,False,OCT,10,4864
Gage Park ,2013,55339,False,NOV,11,4881
Gage Park ,2013,55339,False,DEC,12,4129
Galewood-Mont Clare ,2013,8567,False,JAN,1,610
Galewood-Mont Clare ,2013,8567,False,FEB,2,480
Galewood-Mont Clare ,2013,8567,False,MAR,3,626
Galewood-Mont Clare ,2013,8567,False,APR,4,704
Galewood-Mont Clare ,2013,8567,False,MAY,5,605
Galewood-Mont Clare ,2013,8567,False,JUN,6,909
Galewood-Mont Clare ,2013,8567,False,JUL,7,1266
Galewood-Mont Clare ,2013,8567,False,AUG,8,885
Galewood-Mont Clare ,2013,8567,False,SEP,9,623
Galewood-Mont Clare ,2013,8567,False,OCT,10,643
Galewood-Mont Clare ,2013,8567,False,NOV,11,710
Galewood-Mont Clare ,2013,8567,False,DEC,12,506
Garfield Ridge,2013,89551,True,JAN,1,6939
Garfield Ridge,2013,89551,True,FEB,2,5794
Garfield Ridge,2013,89551,True,MAR,3,7050
Garfield Ridge,2013,89551,True,APR,4,7235
Garfield Ridge,2013,89551,True,MAY,5,6282
Garfield Ridge,2013,89551,True,JUN,6,7563
Garfield Ridge,2013,89551,True,JUL,7,9589
Garfield Ridge,2013,89551,True,AUG,8,8129
Garfield Ridge,2013,89551,True,SEP,9,7792
Garfield Ridge,2013,89551,True,OCT,10,8474
Garfield Ridge,2013,89551,True,NOV,11,8022
Garfield Ridge,2013,89551,True,DEC,12,6682
Greater Grand Crossing,2013,70560,True,JAN,1,6344
Greater Grand Crossing,2013,70560,True,FEB,2,6442
Greater Grand Crossing,2013,70560,True,MAR,3,7018
Greater Grand Crossing,2013,70560,True,APR,4,7563
Greater Grand Crossing,2013,70560,True,MAY,5,7295
Greater Grand Crossing,2013,70560,True,JUN,6,4624
Greater Grand Crossing,2013,70560,True,JUL,7,4070
Greater Grand Crossing,2013,70560,True,AUG,8,5028
Greater Grand Crossing,2013,70560,True,SEP,9,7434
Greater Grand Crossing,2013,70560,True,OCT,10,8197
Greater Grand Crossing,2013,70560,True,NOV,11,3583
Greater Grand Crossing,2013,70560,True,DEC,12,2962
Hall ,2013,70308,False,JAN,1,5542
Hall ,2013,70308,False,FEB,2,4672
Hall ,2013,70308,False,MAR,3,4935
Hall ,2013,70308,False,APR,4,5653
Hall ,2013,70308,False,MAY,5,4930
Hall ,2013,70308,False,JUN,6,5481
Hall ,2013,70308,False,JUL,7,7167
Hall ,2013,70308,False,AUG,8,7135
Hall ,2013,70308,False,SEP,9,6455
Hall ,2013,70308,False,OCT,10,6955
Hall ,2013,70308,False,NOV,11,5943
Hall ,2013,70308,False,DEC,12,5440
Harold Washington Library Center,2013,1529577,True,JAN,1,134015
Harold Washington Library Center,2013,1529577,True,FEB,2,116989
Harold Washington Library Center,2013,1529577,True,MAR,3,133348
Harold Washington Library Center,2013,1529577,True,APR,4,133408
Harold Washington Library Center,2013,1529577,True,MAY,5,128772
Harold Washington Library Center,2013,1529577,True,JUN,6,131358
Harold Washington Library Center,2013,1529577,True,JUL,7,131049
Harold Washington Library Center,2013,1529577,True,AUG,8,128948
Harold Washington Library Center,2013,1529577,True,SEP,9,128125
Harold Washington Library Center,2013,1529577,True,OCT,10,134888
Harold Washington Library Center,2013,1529577,True,NOV,11,116495
Harold Washington Library Center,2013,1529577,True,DEC,12,112182
Hegewisch,2013,57800,True,JAN,1,4617
Hegewisch,2013,57800,True,FEB,2,4387
Hegewisch,2013,57800,True,MAR,3,4732
Hegewisch,2013,57800,True,APR,4,4855
Hegewisch,2013,57800,True,MAY,5,4498
Hegewisch,2013,57800,True,JUN,6,4484
Hegewisch,2013,57800,True,JUL,7,5357
Hegewisch,2013,57800,True,AUG,8,5032
Hegewisch,2013,57800,True,SEP,9,5464
Hegewisch,2013,57800,True,OCT,10,5463
Hegewisch,2013,57800,True,NOV,11,5059
Hegewisch,2013,57800,True,DEC,12,3852
Humboldt Park,2013,76747,True,JAN,1,0
Humboldt Park,2013,76747,True,FEB,2,2807
Humboldt Park,2013,76747,True,MAR,3,5941
Humboldt Park,2013,76747,True,APR,4,6371
Humboldt Park,2013,76747,True,MAY,5,5980
Humboldt Park,2013,76747,True,JUN,6,7038
Humboldt Park,2013,76747,True,JUL,7,8660
Humboldt Park,2013,76747,True,AUG,8,8595
Humboldt Park,2013,76747,True,SEP,9,7720
Humboldt Park,2013,76747,True,OCT,10,8791
Humboldt Park,2013,76747,True,NOV,11,7870
Humboldt Park,2013,76747,True,DEC,12,6974
Independence ,2013,77028,False,JAN,1,7467
Independence ,2013,77028,False,FEB,2,6365
Independence ,2013,77028,False,MAR,3,7367
Independence ,2013,77028,False,APR,4,7408
Independence ,2013,77028,False,MAY,5,6147
Independence ,2013,77028,False,JUN,6,4583
Independence ,2013,77028,False,JUL,7,7024
Independence ,2013,77028,False,AUG,8,6603
Independence ,2013,77028,False,SEP,9,5022
Independence ,2013,77028,False,OCT,10,7520
Independence ,2013,77028,False,NOV,11,6501
Independence ,2013,77028,False,DEC,12,5021
Jefferson Park ,2013,109663,False,JAN,1,8659
Jefferson Park ,2013,109663,False,FEB,2,7783
Jefferson Park ,2013,109663,False,MAR,3,10982
Jefferson Park ,2013,109663,False,APR,4,9304
Jefferson Park ,2013,109663,False,MAY,5,10207
Jefferson Park ,2013,109663,False,JUN,6,8979
Jefferson Park ,2013,109663,False,JUL,7,10932
Jefferson Park ,2013,109663,False,AUG,8,10258
Jefferson Park ,2013,109663,False,SEP,9,8868
Jefferson Park ,2013,109663,False,OCT,10,9003
Jefferson Park ,2013,109663,False,NOV,11,8206
Jefferson Park ,2013,109663,False,DEC,12,6482
Jeffery Manor,2013,71388,True,JAN,1,5865
Jeffery Manor,2013,71388,True,FEB,2,5680
Jeffery Manor,2013,71388,True,MAR,3,5128
Jeffery Manor,2013,71388,True,APR,4,6396
Jeffery Manor,2013,71388,True,MAY,5,5885
Jeffery Manor,2013,71388,True,JUN,6,5501
Jeffery Manor,2013,71388,True,JUL,7,6931
Jeffery Manor,2013,71388,True,AUG,8,5897
Jeffery Manor,2013,71388,True,SEP,9,6246
Jeffery Manor,2013,71388,True,OCT,10,6643
Jeffery Manor,2013,71388,True,NOV,11,5589
Jeffery Manor,2013,71388,True,DEC,12,5627
Kelly,2013,62671,True,JAN,1,5058
Kelly,2013,62671,True,FEB,2,4285
Kelly,2013,62671,True,MAR,3,4833
Kelly,2013,62671,True,APR,4,5029
Kelly,2013,62671,True,MAY,5,5194
Kelly,2013,62671,True,JUN,6,5191
Kelly,2013,62671,True,JUL,7,5640
Kelly,2013,62671,True,AUG,8,5962
Kelly,2013,62671,True,SEP,9,5152
Kelly,2013,62671,True,OCT,10,5804
Kelly,2013,62671,True,NOV,11,5606
Kelly,2013,62671,True,DEC,12,4917
King,2013,83527,False,JAN,1,6448
King,2013,83527,False,FEB,2,6093
King,2013,83527,False,MAR,3,6634
King,2013,83527,False,APR,4,7097
King,2013,83527,False,MAY,5,6690
King,2013,83527,False,JUN,6,6545
King,2013,83527,False,JUL,7,7475
King,2013,83527,False,AUG,8,7868
King,2013,83527,False,SEP,9,7237
King,2013,83527,False,OCT,10,8656
King,2013,83527,False,NOV,11,6853
King,2013,83527,False,DEC,12,5931
Legler ,2013,99843,False,JAN,1,7443
Legler ,2013,99843,False,FEB,2,5000
Legler ,2013,99843,False,MAR,3,8718
Legler ,2013,99843,False,APR,4,7926
Legler ,2013,99843,False,MAY,5,7659
Legler ,2013,99843,False,JUN,6,8095
Legler ,2013,99843,False,JUL,7,6477
Legler ,2013,99843,False,AUG,8,10247
Legler ,2013,99843,False,SEP,9,10606
Legler ,2013,99843,False,OCT,10,10824
Legler ,2013,99843,False,NOV,11,9768
Legler ,2013,99843,False,DEC,12,7080
Lincoln Belmont,2013,160834,True,JAN,1,13878
Lincoln Belmont,2013,160834,True,FEB,2,11810
Lincoln Belmont,2013,160834,True,MAR,3,13798
Lincoln Belmont,2013,160834,True,APR,4,11916
Lincoln Belmont,2013,160834,True,MAY,5,12487
Lincoln Belmont,2013,160834,True,JUN,6,14389
Lincoln Belmont,2013,160834,True,JUL,7,15868
Lincoln Belmont,2013,160834,True,AUG,8,15086
Lincoln Belmont,2013,160834,True,SEP,9,14333
Lincoln Belmont,2013,160834,True,OCT,10,13664
Lincoln Belmont,2013,160834,True,NOV,11,13033
Lincoln Belmont,2013,160834,True,DEC,12,10572
Lincoln Park ,2013,128190,False,JAN,1,12134
Lincoln Park ,2013,128190,False,FEB,2,10272
Lincoln Park ,2013,128190,False,MAR,3,11710
Lincoln Park ,2013,128190,False,APR,4,11084
Lincoln Park ,2013,128190,False,MAY,5,9932
Lincoln Park ,2013,128190,False,JUN,6,10841
Lincoln Park ,2013,128190,False,JUL,7,11829
Lincoln Park ,2013,128190,False,AUG,8,10053
Lincoln Park ,2013,128190,False,SEP,9,10048
Lincoln Park ,2013,128190,False,OCT,10,10708
Lincoln Park ,2013,128190,False,NOV,11,10617
Lincoln Park ,2013,128190,False,DEC,12,8962
Little Village,2013,155070,True,JAN,1,12235
Little Village,2013,155070,True,FEB,2,11226
Little Village,2013,155070,True,MAR,3,12611
Little Village,2013,155070,True,APR,4,13109
Little Village,2013,155070,True,MAY,5,11902
Little Village,2013,155070,True,JUN,6,12972
Little Village,2013,155070,True,JUL,7,15084
Little Village,2013,155070,True,AUG,8,14043
Little Village,2013,155070,True,SEP,9,12751
Little Village,2013,155070,True,OCT,10,15173
Little Village,2013,155070,True,NOV,11,13578
Little Village,2013,155070,True,DEC,12,10386
Logan Square,2013,157496,True,JAN,1,13998
Logan Square,2013,157496,True,FEB,2,11576
Logan Square,2013,157496,True,MAR,3,13306
Logan Square,2013,157496,True,APR,4,13635
Logan Square,2013,157496,True,MAY,5,11867
Logan Square,2013,157496,True,JUN,6,12596
Logan Square,2013,157496,True,JUL,7,13916
Logan Square,2013,157496,True,AUG,8,14651
Logan Square,2013,157496,True,SEP,9,13209
Logan Square,2013,157496,True,OCT,10,14689
Logan Square,2013,157496,True,NOV,11,13168
Logan Square,2013,157496,True,DEC,12,10885
Lozano,2013,177691,False,JAN,1,15549
Lozano,2013,177691,False,FEB,2,14200
Lozano,2013,177691,False,MAR,3,16638
Lozano,2013,177691,False,APR,4,16260
Lozano,2013,177691,False,MAY,5,13902
Lozano,2013,177691,False,JUN,6,14141
Lozano,2013,177691,False,JUL,7,15263
Lozano,2013,177691,False,AUG,8,14967
Lozano,2013,177691,False,SEP,9,13441
Lozano,2013,177691,False,OCT,10,16102
Lozano,2013,177691,False,NOV,11,15020
Lozano,2013,177691,False,DEC,12,12208
Manning,2013,98194,True,JAN,1,8451
Manning,2013,98194,True,FEB,2,8112
Manning,2013,98194,True,MAR,3,8768
Manning,2013,98194,True,APR,4,8704
Manning,2013,98194,True,MAY,5,7844
Manning,2013,98194,True,JUN,6,7693
Manning,2013,98194,True,JUL,7,8955
Manning,2013,98194,True,AUG,8,8677
Manning,2013,98194,True,SEP,9,7554
Manning,2013,98194,True,OCT,10,8338
Manning,2013,98194,True,NOV,11,7739
Manning,2013,98194,True,DEC,12,7359
Mayfair  ,2013,73445,False,JAN,1,5619
Mayfair  ,2013,73445,False,FEB,2,4970
Mayfair  ,2013,73445,False,MAR,3,5785
Mayfair  ,2013,73445,False,APR,4,6162
Mayfair  ,2013,73445,False,MAY,5,5928
Mayfair  ,2013,73445,False,JUN,6,6386
Mayfair  ,2013,73445,False,JUL,7,7407
Mayfair  ,2013,73445,False,AUG,8,6655
Mayfair  ,2013,73445,False,SEP,9,6980
Mayfair  ,2013,73445,False,OCT,10,7126
Mayfair  ,2013,73445,False,NOV,11,5918
